89, 515
94, 603
112, 687
131, 768
158, 845
200, 912
256, 964
324, 1003
404, 1015
484, 1002
556, 963
618, 914
665, 848
694, 774
713, 692
732, 605
740, 517
130, 434
165, 389
226, 373
285, 384
340, 412
461, 410
518, 381
580, 368
642, 384
681, 428
398, 478
397, 534
396, 590
396, 647
341, 699
369, 705
399, 708
430, 705
460, 698
198, 494
233, 465
279, 465
321, 500
279, 510
230, 511
480, 501
519, 464
567, 464
604, 491
570, 509
521, 509
290, 833
331, 803
372, 783
396, 791
421, 783
461, 805
504, 833
459, 856
420, 867
393, 870
366, 867
328, 859
309, 832
370, 820
396, 821
421, 819
483, 831
419, 819
394, 821
369, 820
