80, 452
86, 543
102, 630
112, 718
131, 805
170, 889
230, 956
297, 1008
372, 1028
449, 1015
517, 968
578, 907
621, 832
645, 749
661, 665
682, 579
692, 490
132, 418
172, 390
226, 386
278, 400
326, 421
445, 427
499, 414
552, 412
605, 424
643, 457
389, 478
387, 546
385, 613
382, 682
321, 717
349, 730
380, 741
412, 732
441, 720
195, 487
228, 472
268, 473
307, 497
267, 505
226, 505
466, 506
504, 486
544, 491
580, 508
544, 521
503, 517
269, 837
309, 833
347, 823
378, 833
409, 822
448, 831
490, 840
452, 880
413, 898
379, 902
347, 899
308, 881
288, 843
347, 848
378, 853
410, 847
471, 845
412, 852
380, 858
349, 852
