47, 485
51, 582
62, 680
79, 775
114, 862
170, 937
248, 992
333, 1031
424, 1043
511, 1027
584, 980
652, 922
702, 846
733, 756
748, 661
757, 563
759, 467
119, 392
157, 339
221, 314
291, 316
353, 336
463, 328
524, 303
592, 301
654, 323
689, 376
410, 403
412, 463
414, 523
417, 586
338, 651
378, 661
421, 668
461, 658
498, 647
185, 437
223, 410
268, 408
315, 435
272, 446
225, 449
500, 426
542, 395
587, 396
626, 421
589, 435
543, 433
289, 812
341, 780
388, 759
420, 769
452, 759
496, 779
545, 803
496, 831
456, 844
422, 849
388, 847
341, 838
311, 808
389, 793
421, 796
454, 791
523, 802
453, 796
420, 800
388, 798
