116, 502
116, 579
125, 655
138, 729
161, 800
198, 859
251, 907
311, 942
381, 958
454, 953
524, 926
587, 886
636, 831
668, 762
691, 688
707, 609
715, 529
183, 423
223, 399
273, 397
323, 407
368, 428
484, 432
531, 414
583, 408
632, 417
668, 449
422, 492
419, 546
416, 600
412, 654
354, 682
381, 693
410, 703
441, 697
471, 689
238, 482
275, 463
316, 466
350, 501
310, 501
269, 498
498, 507
534, 476
576, 476
610, 499
577, 513
536, 511
295, 775
337, 765
378, 758
407, 768
437, 762
474, 775
513, 793
471, 819
433, 829
402, 830
370, 825
331, 810
312, 780
375, 782
406, 786
435, 786
493, 795
434, 790
404, 790
374, 786
