136, 589
147, 657
159, 723
173, 788
196, 849
231, 899
281, 937
336, 966
402, 971
468, 962
525, 931
578, 891
616, 839
638, 776
648, 708
656, 638
662, 566
176, 521
208, 489
255, 478
305, 481
352, 496
423, 493
470, 474
519, 466
568, 475
605, 503
388, 542
389, 582
390, 622
391, 663
349, 719
372, 721
395, 722
417, 718
441, 714
233, 560
261, 543
294, 541
323, 562
294, 571
261, 573
460, 558
488, 536
522, 535
550, 551
525, 565
491, 565
309, 823
344, 806
376, 793
399, 798
423, 790
455, 797
488, 813
457, 829
427, 837
402, 841
378, 841
346, 837
324, 821
376, 812
400, 814
425, 809
473, 812
425, 811
400, 815
377, 814
