121, 496
134, 569
150, 641
164, 710
189, 776
232, 829
290, 869
350, 899
413, 911
476, 901
532, 873
575, 825
605, 765
628, 699
644, 627
658, 549
663, 470
170, 415
205, 382
256, 376
306, 387
353, 406
448, 400
494, 377
542, 362
593, 367
629, 398
407, 439
412, 479
417, 519
423, 561
371, 619
396, 620
419, 620
441, 617
461, 614
222, 466
254, 443
295, 441
330, 468
293, 480
253, 483
474, 464
511, 434
553, 432
584, 454
557, 473
514, 473
318, 731
360, 702
395, 683
420, 688
442, 680
478, 698
517, 723
482, 746
447, 753
423, 754
397, 752
361, 747
338, 729
395, 713
419, 713
442, 712
501, 722
445, 717
422, 718
397, 717
