73, 511
71, 596
87, 677
107, 759
133, 842
176, 916
242, 976
316, 1019
401, 1037
482, 1024
550, 983
609, 924
648, 850
673, 770
694, 689
709, 606
705, 523
128, 445
173, 408
235, 396
299, 404
357, 426
457, 428
509, 407
568, 402
623, 417
661, 454
402, 492
403, 548
403, 603
404, 661
328, 704
364, 718
404, 728
441, 720
475, 709
189, 504
228, 486
271, 486
316, 512
272, 520
226, 521
482, 516
526, 489
569, 490
607, 510
570, 527
526, 525
276, 814
327, 800
371, 786
401, 797
429, 790
472, 806
522, 824
470, 851
428, 861
397, 862
365, 858
325, 845
297, 816
370, 814
400, 819
430, 817
501, 824
427, 817
398, 819
368, 815
