97, 530
101, 615
115, 700
132, 784
159, 868
199, 946
255, 1017
323, 1065
408, 1081
497, 1070
570, 1020
626, 944
666, 862
692, 773
708, 681
722, 590
726, 496
119, 466
159, 422
220, 409
286, 411
346, 427
430, 417
495, 398
562, 390
629, 398
680, 434
392, 491
390, 554
387, 617
385, 682
324, 739
358, 749
395, 757
435, 746
471, 735
179, 516
214, 492
262, 492
306, 524
260, 538
213, 539
492, 516
534, 478
582, 472
622, 496
590, 522
542, 524
265, 869
316, 858
361, 848
393, 858
428, 848
478, 858
536, 863
479, 895
431, 907
395, 912
362, 910
316, 897
284, 873
362, 878
396, 883
431, 877
517, 868
428, 866
394, 872
361, 870
