166, 526
169, 582
177, 637
188, 692
209, 745
243, 792
290, 829
340, 859
399, 865
457, 861
505, 831
548, 791
579, 742
595, 686
606, 631
614, 575
616, 520
200, 514
225, 485
265, 475
307, 478
347, 490
430, 486
472, 472
514, 470
555, 482
582, 508
391, 536
391, 578
391, 620
390, 661
349, 674
369, 683
391, 692
413, 683
433, 674
257, 534
280, 517
310, 519
333, 543
308, 548
277, 548
446, 541
471, 517
503, 515
525, 532
505, 546
474, 547
310, 725
344, 725
372, 725
393, 731
415, 724
443, 725
474, 723
444, 739
416, 744
393, 745
371, 744
342, 739
323, 727
371, 738
393, 742
416, 738
460, 726
415, 728
392, 731
371, 729
