48, 527
61, 617
78, 705
97, 789
132, 868
189, 930
257, 981
330, 1022
411, 1033
493, 1022
563, 979
626, 924
676, 856
701, 775
716, 687
729, 599
738, 509
117, 467
151, 413
212, 383
279, 385
343, 406
463, 404
523, 379
590, 373
652, 399
683, 454
408, 471
412, 520
416, 570
420, 624
348, 677
380, 687
414, 695
447, 687
477, 678
192, 491
228, 462
274, 459
313, 493
273, 501
228, 503
489, 491
530, 457
577, 455
612, 485
579, 497
534, 497
283, 811
329, 792
375, 781
410, 792
445, 783
490, 793
535, 814
490, 840
447, 852
410, 855
373, 850
328, 838
302, 813
374, 810
410, 815
446, 812
516, 815
445, 814
409, 816
375, 812
