191, 489
191, 560
203, 633
223, 705
251, 775
292, 840
345, 891
407, 927
475, 937
539, 919
589, 875
632, 817
666, 750
693, 684
708, 614
715, 542
711, 471
220, 411
254, 372
307, 357
361, 363
411, 386
513, 386
559, 364
610, 358
659, 370
692, 404
464, 462
463, 517
463, 569
463, 625
405, 670
436, 680
469, 686
498, 679
527, 667
274, 473
306, 452
347, 453
385, 482
346, 491
305, 491
535, 482
570, 454
609, 453
641, 472
612, 490
572, 491
373, 768
414, 756
450, 745
474, 751
499, 743
530, 753
568, 763
532, 793
501, 808
475, 811
448, 810
414, 799
391, 768
449, 769
475, 771
499, 767
552, 765
499, 774
474, 778
448, 775
