47, 403
42, 503
48, 599
56, 695
80, 784
127, 864
194, 927
270, 979
355, 1004
445, 999
534, 959
620, 907
683, 834
721, 747
746, 655
771, 561
783, 462
106, 339
158, 305
223, 295
287, 307
343, 339
509, 349
568, 325
634, 320
696, 344
739, 386
413, 431
407, 503
401, 573
395, 645
317, 672
352, 688
390, 702
430, 695
467, 685
172, 422
219, 407
268, 412
311, 445
262, 449
211, 444
513, 461
563, 434
613, 437
656, 460
612, 475
561, 471
240, 787
299, 769
352, 759
385, 772
421, 765
469, 783
519, 807
464, 854
414, 872
376, 873
339, 867
290, 841
264, 794
348, 804
382, 810
418, 809
493, 810
416, 812
380, 812
345, 807
