92, 451
84, 529
76, 607
71, 685
82, 762
117, 830
170, 888
232, 939
311, 963
397, 966
477, 940
554, 906
613, 856
652, 795
678, 728
700, 659
721, 586
165, 416
210, 378
270, 371
330, 387
383, 417
465, 436
529, 432
592, 442
645, 478
672, 531
416, 469
406, 512
394, 555
383, 601
303, 632
333, 648
366, 665
404, 665
439, 662
222, 450
261, 432
301, 439
333, 473
294, 471
253, 464
487, 511
529, 493
569, 505
599, 538
562, 537
521, 527
221, 736
276, 718
324, 711
352, 724
383, 724
425, 751
466, 790
410, 799
365, 795
334, 789
304, 780
263, 764
239, 739
318, 742
347, 749
378, 755
446, 784
373, 759
343, 754
314, 745
