105, 451
109, 528
121, 602
131, 673
144, 744
172, 809
214, 863
269, 903
338, 915
409, 905
466, 867
510, 815
544, 751
563, 683
580, 611
597, 537
605, 457
121, 428
151, 386
205, 379
258, 389
310, 409
388, 411
443, 391
497, 383
552, 396
583, 438
347, 473
345, 527
342, 582
340, 637
293, 660
316, 671
342, 680
369, 671
393, 663
185, 473
215, 451
257, 454
290, 486
253, 497
211, 496
410, 488
446, 456
487, 454
515, 477
491, 499
449, 499
252, 757
286, 741
319, 731
342, 742
368, 734
402, 748
435, 762
398, 786
366, 797
337, 797
311, 794
282, 781
269, 758
317, 756
342, 761
368, 759
416, 762
365, 756
339, 758
314, 753
