40, 468
44, 560
55, 650
72, 739
101, 827
152, 904
222, 963
308, 1000
402, 1006
494, 999
572, 962
641, 905
689, 830
714, 745
732, 658
746, 572
754, 484
102, 425
146, 370
216, 349
292, 350
361, 373
450, 373
521, 352
597, 355
666, 381
705, 438
406, 451
404, 512
402, 572
399, 634
332, 689
364, 696
397, 703
431, 699
462, 693
179, 465
219, 440
268, 443
313, 475
266, 485
216, 485
496, 479
540, 447
590, 448
627, 475
592, 494
541, 492
275, 812
319, 785
360, 771
394, 782
428, 772
469, 789
514, 815
472, 838
432, 850
396, 852
359, 849
319, 838
294, 810
359, 802
394, 808
429, 803
494, 811
431, 805
395, 809
361, 804
