104, 545
120, 618
141, 688
160, 756
184, 823
219, 885
271, 937
331, 973
402, 986
474, 974
539, 937
594, 887
633, 824
659, 756
679, 686
693, 611
700, 531
142, 452
174, 414
225, 399
277, 406
324, 426
428, 419
477, 395
533, 390
588, 407
628, 445
376, 496
379, 548
381, 599
383, 651
336, 697
360, 704
387, 708
413, 704
438, 698
197, 526
227, 505
265, 504
306, 526
267, 538
228, 542
458, 523
494, 500
534, 500
569, 519
537, 534
496, 533
292, 822
324, 792
359, 777
387, 785
414, 777
456, 794
494, 824
459, 857
419, 868
390, 869
361, 866
326, 853
310, 820
360, 813
388, 816
415, 814
476, 822
415, 820
388, 822
361, 817
