57, 468
57, 557
71, 648
85, 738
99, 831
138, 917
203, 986
283, 1034
385, 1046
489, 1032
576, 987
647, 927
696, 848
723, 760
743, 668
762, 576
767, 482
89, 373
135, 332
200, 319
268, 328
331, 351
463, 342
533, 317
605, 310
672, 327
717, 373
395, 433
393, 497
391, 559
388, 624
317, 688
351, 698
387, 706
424, 697
459, 688
153, 460
199, 444
251, 446
295, 470
247, 482
194, 482
498, 471
546, 446
596, 445
637, 462
600, 484
548, 484
244, 825
296, 795
349, 774
388, 787
433, 773
486, 796
538, 822
487, 863
434, 878
387, 882
344, 878
293, 862
270, 825
348, 818
388, 822
433, 816
514, 824
432, 818
388, 823
347, 819
