60, 467
69, 561
87, 652
108, 742
137, 826
182, 901
242, 966
315, 1019
398, 1034
480, 1017
554, 964
618, 902
666, 827
697, 745
716, 654
731, 563
737, 472
96, 421
145, 391
207, 388
268, 401
327, 428
472, 421
532, 394
592, 379
656, 380
704, 412
402, 486
402, 559
402, 633
402, 706
338, 733
368, 747
401, 758
434, 747
463, 734
165, 487
205, 462
257, 464
298, 503
252, 511
201, 510
503, 503
547, 466
596, 462
634, 487
601, 510
551, 511
277, 834
327, 827
371, 819
398, 829
427, 820
469, 828
517, 834
472, 879
429, 897
397, 899
367, 897
323, 880
299, 839
370, 848
398, 851
428, 848
495, 840
428, 848
398, 851
369, 847
