169, 471
163, 554
155, 636
162, 717
191, 793
243, 859
304, 915
369, 960
436, 975
491, 970
533, 931
573, 882
610, 831
641, 777
668, 722
690, 666
704, 606
300, 483
351, 459
408, 453
465, 467
516, 492
596, 513
639, 510
680, 517
712, 534
721, 569
550, 545
548, 598
547, 650
546, 705
461, 718
489, 734
518, 749
545, 745
565, 735
352, 516
387, 506
421, 512
445, 539
414, 539
380, 532
590, 568
621, 556
651, 564
669, 588
645, 590
616, 580
374, 795
427, 789
475, 788
502, 801
527, 796
551, 809
567, 827
540, 846
512, 854
486, 852
457, 846
417, 826
390, 799
469, 811
497, 819
522, 818
556, 826
520, 821
494, 821
466, 813
