120, 515
126, 602
136, 688
146, 775
170, 856
216, 926
274, 989
346, 1037
433, 1051
519, 1041
580, 991
622, 924
651, 849
669, 774
678, 693
688, 611
690, 529
163, 452
197, 398
259, 380
322, 388
380, 412
486, 419
541, 402
600, 403
653, 426
676, 479
439, 489
441, 551
443, 612
445, 676
367, 712
402, 722
439, 732
472, 726
502, 716
235, 489
267, 461
312, 464
350, 501
309, 508
264, 507
502, 511
539, 477
583, 480
613, 511
582, 524
539, 520
313, 835
350, 811
397, 802
436, 813
473, 803
512, 817
540, 840
510, 871
473, 886
435, 888
395, 884
350, 867
333, 838
396, 839
435, 844
471, 840
518, 842
471, 839
436, 843
397, 836
