123, 566
126, 643
137, 718
147, 790
166, 861
208, 925
269, 972
339, 1008
424, 1021
510, 1011
581, 974
641, 928
680, 865
698, 796
706, 723
718, 648
722, 574
152, 496
189, 442
255, 421
325, 426
390, 449
478, 458
537, 437
603, 436
663, 454
698, 508
426, 509
425, 562
424, 614
422, 669
357, 728
390, 736
424, 744
459, 737
495, 731
222, 538
256, 514
301, 514
341, 544
298, 551
253, 552
514, 548
553, 521
598, 521
634, 546
599, 560
553, 557
289, 836
337, 823
384, 811
423, 825
458, 814
507, 830
559, 844
510, 875
458, 889
421, 891
379, 886
334, 869
308, 839
383, 844
423, 851
459, 847
540, 846
457, 846
421, 851
382, 844
