141, 555
154, 631
170, 705
184, 779
208, 847
249, 905
309, 953
375, 992
449, 1004
520, 989
580, 944
629, 890
664, 824
679, 749
684, 673
693, 596
696, 520
174, 507
209, 473
262, 463
315, 469
368, 487
466, 485
514, 462
566, 449
620, 453
660, 485
422, 544
424, 600
427, 655
430, 713
379, 743
406, 754
435, 763
464, 752
492, 740
233, 555
265, 532
307, 532
345, 562
305, 573
263, 575
501, 558
534, 527
576, 523
610, 543
581, 565
539, 567
329, 831
369, 824
408, 818
439, 826
467, 817
504, 823
550, 830
508, 865
472, 882
441, 885
408, 881
370, 864
347, 835
408, 840
440, 844
468, 840
532, 833
469, 844
440, 848
408, 843
