60, 432
60, 519
68, 604
81, 687
110, 765
156, 831
213, 886
275, 934
351, 949
425, 936
484, 883
533, 820
571, 750
593, 675
606, 597
619, 517
623, 439
103, 390
132, 349
183, 327
236, 332
288, 354
425, 358
475, 337
530, 334
581, 356
605, 405
358, 431
359, 494
362, 556
363, 620
293, 646
326, 657
360, 666
391, 657
419, 645
163, 433
195, 413
235, 414
268, 443
231, 452
191, 450
437, 447
472, 419
513, 418
544, 440
514, 456
473, 455
241, 754
284, 748
324, 741
356, 750
386, 742
422, 748
463, 753
424, 785
388, 800
357, 802
324, 799
284, 786
257, 759
323, 761
356, 765
386, 760
448, 757
387, 762
357, 767
325, 762
