111, 478
115, 566
128, 657
147, 745
173, 827
217, 906
266, 973
321, 1032
392, 1053
466, 1045
533, 995
596, 933
647, 859
678, 772
696, 685
713, 592
721, 497
129, 476
172, 443
234, 449
292, 467
348, 489
432, 491
500, 474
566, 465
632, 470
681, 506
392, 545
388, 618
386, 691
382, 765
323, 778
352, 796
384, 808
418, 798
450, 787
196, 519
231, 500
277, 506
311, 546
269, 553
224, 548
484, 556
521, 519
569, 520
604, 544
572, 568
525, 568
286, 875
320, 874
356, 869
385, 882
418, 872
458, 883
502, 883
461, 913
422, 928
387, 929
355, 924
319, 904
299, 881
355, 892
385, 897
419, 893
486, 887
419, 892
386, 895
355, 889
