51, 444
54, 545
61, 645
74, 744
102, 838
148, 917
209, 986
280, 1040
372, 1059
467, 1051
546, 1001
619, 936
677, 855
712, 760
733, 659
749, 555
756, 449
97, 421
144, 381
211, 376
277, 390
344, 411
428, 406
500, 389
567, 377
637, 382
688, 420
388, 465
386, 530
385, 596
383, 664
311, 696
346, 707
383, 718
421, 711
456, 703
173, 463
211, 444
259, 443
301, 474
257, 485
209, 485
475, 477
515, 447
564, 448
603, 468
567, 490
518, 489
250, 804
294, 792
342, 787
378, 800
415, 791
463, 805
508, 820
460, 853
410, 865
372, 865
334, 859
290, 842
271, 809
340, 816
377, 822
415, 821
485, 822
411, 819
374, 821
338, 814
