58, 508
73, 601
93, 686
113, 771
143, 850
191, 913
261, 958
338, 992
423, 1001
508, 988
588, 951
655, 900
698, 827
720, 745
736, 656
750, 566
755, 469
83, 389
125, 338
191, 320
259, 328
321, 354
459, 338
522, 303
594, 291
666, 309
712, 362
395, 452
396, 510
397, 567
398, 625
338, 691
372, 697
407, 702
440, 695
474, 688
162, 486
202, 464
250, 463
299, 487
252, 501
201, 504
504, 478
549, 448
598, 446
640, 465
603, 488
552, 489
288, 822
333, 796
376, 777
407, 785
440, 776
489, 794
546, 817
497, 849
450, 860
414, 863
379, 860
335, 851
310, 820
377, 813
409, 815
442, 811
523, 815
445, 811
411, 814
379, 812
