127, 465
128, 551
137, 638
147, 724
166, 807
204, 879
261, 933
330, 965
411, 973
487, 962
549, 922
609, 872
653, 805
675, 732
689, 650
700, 573
707, 492
173, 424
213, 388
268, 377
324, 386
379, 403
484, 399
536, 384
589, 380
637, 388
670, 418
425, 460
423, 509
420, 557
418, 609
363, 664
389, 669
417, 674
447, 671
477, 666
228, 474
264, 454
308, 455
346, 480
305, 492
261, 492
499, 483
540, 457
582, 459
615, 480
585, 498
542, 496
304, 786
343, 757
386, 741
417, 753
453, 744
496, 761
528, 786
493, 805
451, 816
413, 820
379, 818
339, 810
320, 785
385, 779
418, 782
454, 780
511, 784
450, 777
414, 780
382, 778
