120, 443
123, 524
136, 606
157, 680
193, 747
231, 809
275, 868
328, 913
391, 928
455, 918
509, 875
554, 817
596, 749
625, 677
646, 600
662, 521
665, 442
149, 420
186, 380
243, 364
306, 364
368, 378
480, 384
529, 363
580, 355
630, 368
656, 407
415, 448
416, 513
418, 579
420, 644
356, 661
385, 673
417, 684
447, 673
474, 659
216, 457
249, 445
287, 442
322, 460
286, 470
247, 472
495, 460
531, 440
568, 440
598, 450
571, 467
534, 467
315, 769
348, 756
386, 746
416, 756
446, 746
478, 753
501, 768
476, 800
444, 817
412, 820
381, 816
345, 797
332, 770
384, 773
415, 777
446, 772
488, 769
444, 772
414, 776
383, 771
