53, 514
53, 588
59, 666
73, 742
101, 812
146, 872
206, 919
275, 955
354, 962
432, 951
499, 912
561, 862
610, 800
637, 729
652, 654
658, 578
658, 503
113, 432
146, 393
198, 377
254, 378
305, 400
381, 404
436, 383
494, 378
550, 396
584, 436
342, 468
343, 522
343, 575
344, 630
290, 683
317, 690
344, 697
372, 689
398, 680
172, 484
202, 459
245, 462
277, 493
244, 502
199, 502
416, 488
452, 458
494, 456
524, 480
498, 495
455, 496
230, 789
271, 766
313, 750
345, 759
380, 749
426, 765
467, 788
428, 815
385, 828
348, 831
313, 828
272, 815
247, 789
313, 783
345, 785
381, 781
449, 789
382, 781
347, 785
314, 782
