76, 510
86, 604
107, 695
126, 785
154, 871
200, 952
257, 1018
326, 1062
409, 1076
492, 1057
558, 1006
614, 942
657, 865
683, 781
702, 694
723, 606
735, 513
121, 482
160, 436
222, 418
287, 422
349, 444
467, 444
528, 421
593, 416
655, 435
695, 481
406, 516
407, 582
407, 647
408, 714
343, 754
373, 765
405, 774
437, 765
468, 755
189, 524
230, 499
279, 500
320, 533
276, 542
226, 544
489, 535
532, 501
582, 502
621, 526
585, 546
535, 544
278, 864
329, 851
372, 839
404, 848
436, 839
478, 852
525, 863
478, 899
437, 917
403, 921
369, 918
326, 901
301, 868
371, 869
403, 873
436, 869
503, 868
436, 874
404, 879
371, 875
