137, 479
146, 568
162, 652
179, 730
207, 802
246, 868
295, 922
354, 964
425, 973
495, 956
558, 915
609, 861
647, 796
676, 724
693, 645
708, 563
717, 474
173, 424
204, 377
260, 363
319, 367
372, 387
467, 383
520, 362
577, 358
630, 374
662, 414
421, 466
424, 523
426, 579
429, 636
360, 676
391, 688
423, 698
455, 688
484, 676
236, 491
268, 475
307, 474
342, 491
307, 502
268, 506
495, 489
532, 471
570, 473
603, 488
572, 501
534, 500
317, 803
356, 775
395, 760
424, 769
456, 758
492, 771
525, 793
492, 824
457, 839
424, 844
392, 842
355, 831
338, 802
394, 797
423, 799
456, 795
504, 795
456, 794
424, 799
394, 798
