75, 481
79, 564
87, 646
96, 730
113, 810
151, 880
214, 935
296, 970
392, 987
490, 982
573, 952
634, 900
674, 832
698, 757
714, 679
731, 602
744, 525
138, 402
181, 353
244, 334
312, 341
377, 364
461, 371
529, 355
599, 358
660, 385
698, 438
421, 433
419, 472
416, 510
414, 552
343, 626
374, 635
407, 642
441, 640
472, 636
205, 459
243, 440
287, 441
328, 468
284, 477
240, 476
499, 480
543, 459
587, 464
623, 488
586, 498
541, 493
275, 758
326, 728
372, 713
402, 724
436, 719
482, 740
527, 778
480, 801
431, 808
396, 807
364, 802
320, 789
297, 758
370, 755
401, 759
435, 760
505, 774
432, 764
399, 765
368, 761
