85, 475
88, 564
98, 651
110, 737
127, 820
166, 894
228, 949
299, 991
376, 1008
451, 996
518, 956
577, 901
616, 833
641, 756
659, 676
671, 594
677, 510
123, 388
160, 346
219, 337
276, 355
326, 390
450, 406
500, 379
557, 362
614, 374
646, 419
385, 461
385, 530
385, 597
385, 666
316, 698
347, 712
382, 723
416, 714
448, 701
182, 465
217, 443
259, 445
302, 477
257, 482
213, 482
460, 486
503, 460
544, 461
578, 486
544, 497
501, 494
257, 820
308, 818
352, 811
382, 821
410, 812
448, 819
490, 825
449, 865
409, 880
379, 882
347, 879
304, 863
275, 825
350, 834
381, 839
409, 835
473, 828
408, 835
380, 839
350, 835
