87, 567
95, 639
105, 709
123, 772
158, 830
209, 873
278, 898
345, 916
409, 920
468, 906
522, 880
576, 848
610, 799
628, 737
633, 672
635, 606
634, 538
157, 502
187, 470
235, 456
283, 461
330, 474
439, 471
481, 449
527, 439
572, 447
601, 474
387, 528
391, 565
394, 602
399, 640
344, 685
371, 689
398, 692
421, 686
444, 677
221, 544
252, 527
286, 524
315, 544
285, 552
251, 554
448, 536
479, 514
511, 512
537, 525
513, 539
481, 540
302, 779
342, 764
377, 755
401, 757
424, 750
456, 753
493, 762
462, 776
432, 783
407, 789
382, 791
346, 792
318, 777
378, 769
402, 769
425, 764
479, 762
428, 762
405, 766
381, 767
