130, 462
136, 538
143, 613
150, 689
175, 756
222, 809
288, 847
358, 877
430, 887
500, 875
560, 837
612, 794
646, 737
659, 671
666, 602
677, 533
684, 463
200, 415
234, 382
284, 366
337, 368
387, 386
474, 384
521, 365
573, 361
621, 377
649, 416
430, 438
432, 487
433, 533
434, 583
376, 619
403, 630
431, 639
457, 630
482, 618
256, 447
288, 428
325, 426
358, 450
323, 455
287, 456
496, 449
529, 427
564, 426
593, 445
565, 455
530, 454
321, 720
364, 707
403, 697
431, 704
454, 697
488, 707
528, 718
490, 738
457, 742
432, 744
403, 742
364, 738
336, 720
402, 717
431, 720
455, 717
513, 719
456, 717
432, 720
404, 718
