145, 502
149, 573
163, 646
180, 716
200, 783
234, 844
280, 896
340, 938
413, 947
486, 935
547, 891
594, 835
629, 769
649, 698
663, 624
672, 544
672, 467
161, 475
193, 432
247, 421
301, 428
351, 448
427, 438
479, 414
534, 404
591, 411
630, 447
391, 500
392, 563
392, 627
393, 690
335, 701
363, 714
397, 725
431, 712
460, 698
218, 510
247, 488
286, 489
321, 516
285, 525
246, 526
468, 507
503, 476
542, 472
574, 492
547, 512
507, 514
297, 779
334, 771
368, 767
399, 774
431, 766
469, 770
511, 776
473, 804
434, 817
400, 821
368, 819
333, 808
311, 781
368, 784
400, 789
432, 783
498, 778
432, 784
399, 790
368, 785
