84, 426
87, 511
98, 596
112, 681
137, 764
179, 839
235, 904
303, 955
382, 976
464, 964
536, 918
598, 855
644, 782
672, 700
691, 614
708, 526
714, 436
130, 372
172, 336
232, 330
292, 344
345, 370
440, 371
492, 347
552, 338
609, 347
653, 379
389, 436
387, 490
385, 545
383, 601
327, 657
355, 668
386, 676
419, 669
449, 659
193, 435
226, 412
267, 415
303, 448
263, 454
223, 453
478, 451
514, 421
556, 421
592, 444
558, 460
516, 458
283, 776
322, 758
360, 743
390, 754
418, 746
460, 763
503, 786
459, 815
418, 826
388, 827
356, 822
321, 807
302, 778
360, 778
390, 782
418, 781
485, 786
417, 784
388, 786
359, 781
