128, 495
136, 565
149, 634
163, 702
185, 770
224, 828
279, 874
345, 910
414, 916
481, 907
538, 871
582, 820
611, 758
626, 691
639, 624
651, 557
658, 489
171, 434
199, 390
249, 370
304, 370
355, 391
454, 394
501, 370
553, 368
601, 387
630, 429
409, 456
410, 501
409, 547
409, 595
356, 641
381, 650
407, 657
431, 650
454, 642
232, 477
261, 451
301, 452
333, 483
298, 495
258, 496
475, 483
511, 453
550, 451
576, 476
552, 495
512, 495
309, 739
349, 720
383, 710
408, 717
434, 709
465, 719
501, 738
468, 760
439, 768
412, 770
385, 768
351, 759
325, 740
382, 734
407, 736
434, 733
487, 738
437, 736
411, 739
386, 736
