97, 513
107, 599
125, 681
144, 762
171, 839
215, 908
271, 969
339, 1017
422, 1029
504, 1016
570, 968
622, 906
662, 834
686, 756
704, 673
719, 589
725, 503
147, 461
185, 423
241, 404
300, 405
357, 426
483, 419
536, 394
593, 392
648, 406
688, 443
426, 499
427, 565
429, 631
430, 697
365, 726
395, 737
430, 749
464, 737
494, 725
215, 512
252, 486
298, 486
341, 520
297, 529
249, 530
505, 515
543, 479
589, 475
625, 499
594, 520
548, 520
313, 837
353, 810
394, 794
427, 804
459, 795
498, 811
539, 840
500, 872
461, 885
427, 888
390, 884
351, 867
335, 837
393, 830
427, 834
459, 832
519, 841
459, 834
427, 837
393, 832
