51, 414
56, 513
64, 611
79, 708
111, 798
164, 880
235, 947
311, 1008
399, 1027
487, 1014
565, 958
637, 893
695, 813
733, 723
752, 625
759, 522
764, 417
107, 397
149, 362
212, 354
276, 364
337, 384
470, 382
530, 358
595, 350
659, 360
703, 399
401, 448
401, 512
402, 577
403, 643
328, 675
366, 689
406, 699
447, 688
485, 674
177, 459
218, 446
261, 446
308, 461
263, 472
217, 475
497, 462
540, 445
583, 448
623, 461
584, 475
540, 473
269, 782
324, 772
373, 763
410, 773
448, 762
494, 770
543, 778
495, 826
450, 849
409, 854
370, 850
321, 832
292, 787
372, 793
409, 797
448, 791
520, 782
448, 794
409, 800
373, 796
