45, 477
49, 568
60, 658
82, 745
122, 825
178, 892
243, 952
310, 1006
385, 1028
458, 1022
527, 977
589, 917
639, 843
674, 762
700, 678
721, 591
730, 501
130, 406
171, 367
232, 354
293, 364
349, 392
498, 399
550, 372
607, 363
664, 382
699, 425
416, 480
416, 552
417, 622
417, 693
343, 722
374, 737
408, 751
442, 741
472, 729
199, 482
237, 463
281, 463
318, 492
278, 499
233, 499
500, 501
545, 477
589, 478
622, 500
589, 514
544, 511
287, 823
335, 819
375, 815
404, 827
433, 819
472, 831
509, 841
469, 875
429, 890
399, 891
367, 883
330, 859
308, 827
372, 839
402, 847
431, 844
492, 844
430, 847
402, 849
372, 841
