254, 514
260, 574
271, 631
281, 690
300, 743
332, 790
373, 834
418, 874
472, 886
527, 874
577, 835
624, 792
660, 744
679, 689
690, 631
704, 573
711, 512
273, 492
306, 473
346, 472
387, 479
426, 495
521, 493
563, 477
606, 470
648, 472
683, 490
475, 545
474, 586
472, 628
471, 669
434, 691
452, 698
471, 706
492, 698
511, 692
320, 546
348, 534
382, 536
410, 558
378, 566
344, 564
544, 558
571, 536
606, 534
634, 549
610, 566
575, 567
390, 752
418, 741
447, 736
471, 743
496, 736
525, 741
556, 754
527, 788
497, 804
471, 807
444, 804
415, 787
404, 756
446, 759
471, 762
496, 759
541, 757
497, 766
471, 769
446, 765
