113, 505
119, 588
132, 666
148, 741
172, 812
209, 873
270, 917
336, 951
411, 960
485, 946
552, 908
609, 862
647, 799
668, 727
681, 652
694, 577
699, 494
138, 457
169, 414
225, 400
281, 403
337, 418
463, 415
518, 396
575, 386
633, 395
668, 434
402, 484
402, 541
401, 595
401, 651
341, 687
371, 698
404, 706
437, 696
467, 683
207, 500
241, 482
282, 480
323, 504
283, 512
240, 514
484, 494
523, 466
564, 463
600, 479
568, 497
524, 498
295, 801
336, 781
376, 768
403, 773
431, 766
471, 776
513, 793
474, 826
435, 841
405, 844
375, 842
335, 830
315, 800
376, 794
404, 795
433, 792
493, 794
433, 793
404, 796
376, 796
