119, 510
125, 587
135, 664
150, 740
178, 812
225, 871
287, 917
353, 957
423, 969
493, 954
555, 913
612, 863
654, 801
678, 728
692, 652
703, 574
710, 493
180, 459
217, 430
267, 418
318, 421
368, 437
468, 439
517, 421
569, 415
620, 425
659, 453
421, 497
423, 545
426, 593
429, 642
377, 681
400, 688
425, 694
448, 687
469, 677
246, 503
278, 480
316, 480
347, 510
312, 518
274, 518
487, 508
519, 478
557, 476
588, 498
559, 514
521, 514
327, 786
366, 768
399, 756
425, 761
448, 753
477, 762
514, 777
479, 794
452, 800
428, 804
401, 803
369, 800
345, 785
399, 773
425, 775
448, 772
498, 777
450, 773
427, 776
401, 775
