112, 500
131, 595
155, 683
179, 766
218, 836
272, 895
335, 943
402, 984
473, 989
538, 963
591, 904
635, 841
670, 772
691, 697
701, 617
715, 532
720, 438
150, 471
197, 438
258, 436
315, 451
370, 476
473, 469
522, 438
575, 415
634, 405
684, 429
426, 527
433, 593
440, 658
446, 723
389, 744
419, 754
451, 762
480, 747
506, 729
227, 543
261, 523
304, 524
345, 550
302, 563
259, 564
505, 534
537, 501
581, 493
619, 506
589, 532
546, 538
329, 813
379, 813
425, 808
457, 811
484, 800
526, 796
576, 784
535, 850
497, 881
466, 890
432, 890
385, 872
349, 821
427, 823
459, 824
487, 816
556, 797
490, 843
461, 853
429, 852
