100, 554
108, 630
121, 700
134, 770
154, 841
195, 907
253, 961
323, 993
405, 1004
483, 995
544, 958
591, 899
620, 833
636, 760
646, 686
656, 616
662, 545
156, 476
190, 427
248, 404
313, 406
376, 421
467, 422
521, 406
578, 404
628, 425
649, 475
423, 481
429, 527
436, 571
442, 620
365, 695
398, 700
432, 704
458, 700
481, 695
217, 505
253, 479
297, 477
333, 508
295, 516
251, 517
487, 511
529, 482
570, 481
598, 509
570, 521
529, 519
292, 816
340, 796
387, 783
419, 793
452, 783
490, 798
525, 825
489, 845
450, 853
415, 855
381, 852
336, 842
311, 816
385, 813
418, 817
451, 814
508, 822
450, 818
417, 820
385, 816
