114, 515
119, 599
137, 679
159, 755
187, 832
231, 903
294, 959
366, 1004
439, 1016
511, 1001
578, 956
637, 901
679, 828
702, 748
719, 665
729, 577
727, 489
153, 468
187, 427
245, 415
302, 423
355, 444
478, 436
532, 414
587, 403
646, 413
687, 447
418, 518
420, 586
422, 654
423, 720
368, 749
396, 758
427, 767
458, 757
487, 747
217, 522
253, 500
296, 506
333, 539
292, 546
247, 543
508, 533
542, 498
586, 493
622, 512
594, 537
548, 541
318, 846
358, 834
397, 825
427, 835
459, 825
500, 835
546, 844
504, 884
464, 899
429, 903
397, 899
357, 887
335, 849
397, 854
428, 857
461, 852
527, 847
461, 850
428, 855
397, 852
