157, 565
161, 640
173, 710
184, 782
204, 847
243, 901
292, 947
348, 986
415, 1002
490, 992
558, 955
622, 907
669, 844
696, 771
712, 694
729, 614
737, 528
172, 521
209, 491
260, 490
312, 502
362, 525
466, 530
515, 504
572, 489
630, 496
681, 525
413, 570
412, 624
409, 677
406, 732
351, 742
379, 755
410, 765
446, 756
479, 745
236, 558
270, 542
306, 542
342, 568
305, 569
267, 569
501, 571
534, 547
574, 545
612, 560
576, 571
535, 572
306, 813
343, 809
382, 806
412, 816
442, 809
487, 814
536, 824
486, 857
444, 873
412, 875
379, 869
343, 848
324, 816
380, 828
412, 834
442, 831
517, 826
443, 834
413, 837
381, 830
