146, 474
150, 540
160, 605
174, 671
195, 734
227, 790
277, 832
335, 861
401, 868
469, 857
529, 825
579, 780
614, 721
635, 656
646, 589
656, 522
657, 454
181, 424
214, 396
261, 387
308, 397
350, 417
436, 416
479, 394
527, 384
574, 394
611, 418
395, 457
396, 503
396, 549
397, 596
356, 634
377, 641
399, 645
422, 640
442, 633
227, 471
255, 450
291, 450
324, 474
291, 479
255, 481
470, 469
501, 443
536, 443
565, 463
538, 475
502, 474
305, 719
342, 704
376, 694
397, 700
419, 694
452, 705
489, 718
452, 738
419, 746
396, 748
373, 747
341, 739
319, 718
375, 717
397, 719
420, 716
475, 718
418, 716
396, 719
374, 717
