176, 480
181, 545
191, 609
202, 671
220, 731
254, 785
298, 831
350, 869
414, 879
479, 868
535, 829
580, 783
616, 730
634, 670
646, 611
657, 549
663, 485
206, 441
236, 409
281, 399
329, 403
376, 417
451, 418
500, 405
550, 402
597, 413
627, 446
412, 454
412, 493
412, 533
411, 575
363, 610
386, 618
412, 626
438, 619
462, 611
258, 465
285, 448
318, 448
346, 470
316, 475
283, 476
486, 471
515, 449
548, 450
577, 468
549, 478
516, 476
324, 710
353, 691
387, 677
411, 685
435, 677
469, 691
502, 708
470, 738
438, 754
412, 757
386, 755
353, 740
340, 709
387, 705
411, 708
436, 705
485, 708
436, 706
411, 711
387, 707
