193, 136
193, 152
194, 168
196, 185
199, 202
208, 215
222, 223
238, 229
257, 231
276, 229
293, 224
307, 216
316, 202
321, 186
323, 168
324, 150
323, 133
201, 111
209, 101
220, 97
233, 97
246, 100
267, 98
279, 94
292, 94
304, 99
312, 108
256, 111
256, 123
256, 135
255, 148
242, 159
248, 162
256, 164
263, 162
269, 159
215, 120
222, 114
230, 114
238, 118
230, 121
222, 121
274, 117
282, 112
291, 112
297, 118
291, 120
282, 119
229, 188
238, 182
247, 179
255, 181
262, 179
271, 182
282, 187
272, 190
263, 189
255, 190
248, 190
238, 190
232, 187
248, 183
255, 184
262, 183
278, 187
262, 184
255, 185
247, 184
