212, 119
213, 132
214, 145
216, 159
221, 171
228, 181
238, 191
249, 198
262, 201
274, 198
286, 190
296, 180
303, 167
307, 154
308, 140
310, 126
311, 112
217, 108
223, 102
232, 99
242, 100
251, 104
266, 104
274, 99
284, 97
294, 99
301, 105
259, 114
259, 123
259, 134
259, 144
251, 151
256, 153
260, 154
265, 152
269, 151
228, 116
233, 112
239, 112
244, 116
239, 117
233, 117
274, 115
279, 110
285, 110
291, 113
286, 115
280, 115
244, 169
250, 165
255, 162
260, 164
265, 162
272, 165
279, 168
272, 175
266, 177
260, 177
255, 177
250, 174
248, 169
255, 168
260, 168
266, 168
276, 168
265, 168
260, 169
255, 168
