199, 114
199, 130
200, 147
203, 164
209, 180
218, 193
230, 204
244, 212
259, 215
274, 212
287, 202
297, 189
305, 175
310, 161
314, 144
314, 129
313, 114
209, 109
216, 101
226, 99
237, 100
247, 105
267, 105
277, 100
287, 98
298, 100
305, 108
258, 114
258, 126
258, 138
258, 150
247, 157
252, 159
258, 160
264, 158
269, 156
222, 117
228, 112
235, 113
243, 118
235, 119
228, 119
273, 118
280, 112
287, 112
293, 115
287, 118
280, 118
237, 177
245, 175
252, 173
258, 174
264, 172
271, 174
279, 175
272, 182
266, 185
259, 186
253, 186
246, 184
241, 177
252, 178
259, 178
264, 177
276, 176
265, 177
259, 178
253, 178
