207, 120
207, 135
209, 149
211, 163
214, 177
221, 189
232, 199
245, 207
261, 209
276, 207
289, 199
299, 189
306, 177
310, 163
312, 149
313, 135
313, 121
211, 111
218, 103
229, 102
240, 104
250, 109
267, 109
278, 105
290, 103
301, 104
308, 113
259, 117
259, 129
258, 140
258, 151
248, 156
253, 158
259, 160
265, 158
270, 156
224, 118
230, 114
237, 114
244, 119
237, 121
229, 121
274, 119
280, 114
288, 113
295, 118
289, 121
281, 121
239, 174
246, 171
253, 169
259, 171
266, 169
273, 170
280, 174
273, 178
266, 181
259, 181
253, 181
246, 179
242, 174
253, 173
259, 174
266, 173
277, 174
266, 174
259, 175
253, 174
