179, 113
180, 133
182, 154
186, 174
194, 193
205, 209
220, 222
237, 231
256, 233
275, 230
291, 221
304, 208
315, 193
322, 174
325, 155
326, 135
326, 116
195, 106
204, 95
218, 91
233, 93
247, 99
264, 100
278, 95
293, 92
307, 96
315, 108
255, 110
255, 122
255, 135
254, 148
241, 158
248, 160
255, 161
262, 159
269, 158
211, 114
218, 110
228, 109
236, 115
227, 118
218, 118
274, 115
282, 109
292, 110
300, 115
292, 119
282, 118
229, 185
238, 177
247, 175
255, 176
263, 175
272, 177
283, 184
273, 188
264, 189
256, 189
248, 189
239, 188
233, 183
247, 179
255, 181
263, 180
279, 183
263, 180
256, 181
248, 180
