200, 122
199, 136
200, 151
202, 165
204, 180
211, 192
222, 200
237, 205
254, 206
272, 206
288, 201
300, 194
308, 183
312, 169
315, 155
316, 141
317, 127
206, 99
213, 90
224, 86
235, 86
245, 90
268, 91
280, 88
292, 88
303, 94
310, 103
257, 103
256, 111
256, 120
255, 129
244, 141
249, 142
255, 143
261, 143
267, 142
219, 109
225, 104
233, 104
240, 109
233, 111
225, 111
273, 110
280, 105
288, 106
295, 111
288, 113
280, 112
230, 167
240, 161
248, 156
255, 158
261, 157
270, 161
279, 168
269, 170
260, 170
254, 169
248, 169
240, 169
234, 166
248, 163
255, 163
261, 163
275, 167
260, 163
254, 163
248, 163
