188, 139
189, 156
192, 173
196, 190
202, 206
212, 219
226, 230
241, 237
258, 238
274, 234
287, 225
298, 213
305, 198
308, 181
309, 164
309, 146
309, 130
197, 119
205, 111
217, 109
228, 111
239, 115
260, 113
272, 108
283, 105
295, 106
303, 114
252, 125
253, 136
254, 148
255, 159
242, 169
248, 170
255, 171
260, 170
265, 168
211, 128
217, 122
226, 122
233, 128
226, 130
217, 131
267, 127
274, 120
283, 119
289, 124
284, 128
276, 129
231, 194
240, 189
248, 186
253, 187
260, 186
268, 189
277, 193
268, 199
261, 200
254, 201
248, 201
240, 199
234, 193
248, 192
254, 192
260, 192
273, 193
260, 192
254, 193
248, 192
