207, 112
206, 125
206, 138
209, 152
214, 164
223, 175
234, 183
247, 190
260, 192
273, 189
284, 182
294, 173
302, 162
307, 150
309, 136
310, 122
309, 109
215, 97
221, 88
230, 84
241, 84
250, 87
268, 86
278, 82
288, 82
297, 86
303, 95
259, 99
260, 108
261, 117
261, 126
250, 136
255, 136
261, 137
266, 136
271, 135
227, 105
232, 101
239, 100
246, 104
239, 105
233, 106
272, 103
279, 99
285, 99
291, 103
285, 104
279, 104
240, 157
248, 152
256, 149
261, 150
266, 149
273, 151
280, 156
273, 158
266, 159
261, 160
256, 159
248, 159
243, 156
256, 154
261, 154
266, 153
278, 156
266, 153
261, 154
256, 153
