195, 129
195, 145
198, 161
200, 179
203, 195
212, 209
224, 220
240, 229
260, 231
280, 229
295, 220
307, 208
314, 193
317, 177
320, 161
322, 146
323, 130
204, 113
212, 102
225, 98
238, 98
251, 103
270, 103
282, 99
296, 98
308, 102
316, 112
261, 113
260, 125
260, 137
260, 149
248, 160
254, 162
260, 163
266, 161
272, 159
218, 120
225, 115
234, 115
242, 120
234, 122
225, 122
278, 119
286, 115
295, 115
302, 120
295, 122
286, 121
235, 188
245, 182
255, 177
261, 179
268, 177
278, 181
287, 187
278, 193
269, 196
262, 196
254, 196
244, 194
239, 188
255, 185
261, 186
268, 185
283, 186
269, 186
262, 187
255, 186
