188, 129
189, 146
192, 162
194, 180
197, 196
206, 209
219, 219
235, 226
253, 228
272, 226
288, 219
300, 209
309, 195
313, 179
315, 163
318, 146
319, 130
197, 110
206, 100
218, 97
231, 96
244, 99
268, 100
280, 97
292, 96
304, 100
311, 110
255, 113
255, 122
255, 132
255, 142
242, 153
247, 154
254, 156
261, 155
267, 154
214, 119
221, 115
229, 114
236, 118
228, 121
220, 121
273, 119
280, 115
289, 115
296, 120
289, 122
280, 121
228, 182
238, 176
247, 172
254, 174
261, 173
270, 176
280, 182
270, 184
261, 185
254, 185
246, 184
238, 184
232, 181
247, 178
254, 179
261, 178
276, 181
261, 178
254, 179
247, 178
