193, 114
193, 130
194, 146
197, 163
201, 178
208, 193
219, 206
232, 216
246, 219
260, 216
272, 207
282, 195
290, 182
295, 168
298, 153
302, 137
303, 122
203, 103
212, 98
222, 97
233, 100
242, 104
262, 106
271, 103
281, 100
291, 101
297, 107
252, 116
252, 126
252, 136
251, 147
240, 154
245, 156
249, 158
254, 156
259, 154
215, 116
221, 113
229, 113
235, 117
229, 119
221, 119
266, 120
273, 115
280, 116
286, 120
280, 122
273, 122
229, 177
236, 173
243, 170
248, 171
253, 170
260, 174
266, 179
260, 185
253, 187
248, 187
242, 186
236, 184
233, 177
243, 177
248, 177
253, 177
262, 179
253, 178
248, 178
243, 178
