192, 125
191, 144
193, 162
194, 180
197, 198
205, 214
218, 229
236, 241
258, 246
280, 243
296, 232
307, 218
315, 201
318, 183
320, 164
323, 146
323, 128
203, 110
212, 100
227, 98
241, 99
255, 104
272, 105
285, 99
299, 98
312, 101
318, 112
264, 116
264, 128
264, 140
265, 153
248, 163
256, 166
264, 168
271, 166
278, 164
217, 118
225, 112
235, 113
243, 120
234, 122
225, 122
280, 120
288, 113
298, 114
305, 120
298, 123
289, 122
233, 192
243, 183
255, 178
264, 180
272, 178
283, 184
291, 194
283, 203
272, 207
262, 208
253, 207
241, 202
238, 192
255, 188
263, 190
272, 189
286, 193
272, 193
263, 194
254, 193
