136, 126
134, 140
133, 155
133, 171
134, 187
138, 205
144, 220
152, 235
166, 241
185, 242
205, 235
224, 225
241, 212
253, 196
261, 177
267, 157
271, 137
134, 117
139, 107
150, 106
162, 110
173, 116
191, 114
205, 110
221, 110
236, 115
247, 126
179, 126
176, 138
174, 150
170, 163
161, 169
166, 172
173, 175
181, 174
189, 172
146, 123
152, 120
161, 121
168, 127
159, 127
151, 126
203, 129
212, 125
221, 126
228, 131
220, 133
211, 131
153, 190
159, 187
167, 186
173, 188
180, 188
190, 191
203, 197
189, 201
178, 202
170, 201
163, 199
157, 196
156, 191
166, 191
172, 193
180, 193
198, 197
179, 194
171, 193
165, 191
