190, 123
192, 141
195, 160
199, 179
204, 197
212, 214
224, 228
238, 239
257, 243
274, 240
289, 228
301, 214
310, 197
315, 179
319, 160
322, 141
323, 123
198, 119
208, 111
222, 110
235, 113
247, 118
269, 119
280, 114
293, 112
305, 112
315, 119
258, 135
258, 148
259, 162
259, 176
245, 182
252, 184
258, 186
265, 183
271, 181
215, 132
223, 129
232, 130
239, 136
231, 138
222, 138
276, 136
283, 131
292, 130
299, 133
293, 138
284, 139
235, 203
244, 201
253, 199
259, 201
265, 199
272, 201
279, 203
272, 211
264, 215
258, 216
251, 215
243, 211
239, 204
252, 205
259, 206
265, 205
276, 204
264, 205
258, 207
251, 205
